id,qname,heading,text,type,diagram,website,updated
,lastUpdateInstant,lastUpdateInstant,The time at which the alert was last updated.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/lastUpdateInstant'>Web</a></body></html>,2026-08-13T09:58:56.871648
,location,location,A geographic area associated with the alert.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/location'>Web</a></body></html>,2026-08-13T09:58:56.871648
,recommendation,recommendation,"A code providing advice on actions to take (e.g., evacuate, shelter in-place).",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/recommendation'>Web</a></body></html>,2026-08-13T09:58:56.871648
,referencedAlert,referencedAlert,Other alerts associated with this alert.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/referencedAlert'>Web</a></body></html>,2026-08-13T09:58:56.871648
,resources,resources,additional files that provide additional information,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/resources'>Web</a></body></html>,2026-08-13T09:58:56.871648
,severity,severity,"A code indicating the expected severity of the condition (e.g., life threatening, injury potential).",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/severity'>Web</a></body></html>,2026-08-13T09:58:56.871648
,status,status,The operational status.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/status'>Web</a></body></html>,2026-08-13T09:58:56.871648
,urgency,urgency,The urgency associated with distributing the alert.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/urgency'>Web</a></body></html>,2026-08-13T09:58:56.871648
,AddressProperty,AddressProperty,"Added for organizational purposes, to identify properties related to an address.",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/AddressProperty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,ContactObjectProperty,ContactObjectProperty,"Added for organizational purposes, to identify object properties defined for the Contact Pattern in the City-level CDM ontology.",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/ContactObjectProperty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasAddress,hasAddress,Specifies the address of the object.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasAddress'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasAddressType,has Address Type,specifies the type of address.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasAddressType'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasCity,hasCity,Specifies the name of the city for the address.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasCity'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasCountry,has Country,Specifies the country for the address.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasCountry'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasPhoneType,has Phone Type,Specifies the type of phone number.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasPhoneType'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasProvince,has Province,Specifies the state or province for the address.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasProvince'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasState,hasState,,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasState'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasStreetDirection,has Street Direction,Specifies the direction of the street for the address.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasStreetDirection'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasStreetType,has Street Type,specifies the type of the street for the address.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasStreetType'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasTelephone,has Telephone,Identifies the PhoneNumber for the domain object.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasTelephone'>Web</a></body></html>,2026-08-13T09:58:56.871648
,BylawObjectProperty,BylawObjectProperty,"Added for organizational purposes, to identify object properties defined for bylaws in the City-level CDM ontology.",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/BylawObjectProperty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,clauseType,clauseType,A Code indicating a clause type of a clause within a Law or similar official document.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/clauseType'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasBylaw,hasBylaw,Identifies the bylaws in existence in the JurisdictionalArea.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasBylaw'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasClause,hasClause,Clauses that make up the body of the domain object.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasClause'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasDefinition,hasDefinition,Words or phrases that are defined to have a specific meaning within the domain object.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasDefinition'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasPenaltyClause,hasPenaltyClause,Identifies the Clauses that specify penalties for not adhering to the domain object.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasPenaltyClause'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasRepealClause,hasRepealClause,Clauses that specify all previous Laws that deal with subjects that are addressed in the new bylaw must either be repealed or amended.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasRepealClause'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasSchedule,hasSchedule,Schedules that are attached to the Law and are referenced by the Law. A Schedule is part of the Law.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasSchedule'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasSeveranceClause,hasSeveranceClause,Clauses that specify that the bylaw remains valid if any portion of the Law is found to be invalid by a higher jurisdiction.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasSeveranceClause'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasTransitionClause,hasTransitionClause,Clauses that cover the period during which entities affected by the Law can do things to conform to the new conditions.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasTransitionClause'>Web</a></body></html>,2026-08-13T09:58:56.871648
,impacts,impacts,Identifies what is impacted by the domain object.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/impacts'>Web</a></body></html>,2026-08-13T09:58:56.871648
,legislationChanges,legislationChanges,The Bylaw that is being amended.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/legislationChanges'>Web</a></body></html>,2026-08-13T09:58:56.871648
,legislationJurisdiction,legislationJurisdiction,Identifies the jurisdiction that enacted the Law.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/legislationJurisdiction'>Web</a></body></html>,2026-08-13T09:58:56.871648
,legislationLegalForce,legislationLegalForce,"Specifies whether the Law is currently in force, not in force or partially in force.",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/legislationLegalForce'>Web</a></body></html>,2026-08-13T09:58:56.871648
,legislationType,legislationType,"Type of bylaw chosen from mainBylaw, amendingBylaw or revisionBylaw.",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/legislationType'>Web</a></body></html>,2026-08-13T09:58:56.871648
,CityResidentObjectProperty,CityResidentObjectProperty,"Added for organizational purposes, to identify object properties defined for the City Resident Pattern in the City-level CDM ontology.",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/CityResidentObjectProperty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,entity,entity,Identifies an entity that is the subject domain object.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/entity'>Web</a></body></html>,2026-08-13T09:58:56.871648
,forCity,forCity,Identifies the City of the residence.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/forCity'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasHomeType,hasHomeType,Identifies the type of home.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasHomeType'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasResidence,hasResidence,Specifies a Residence of a CityResident.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasResidence'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasResidentialRelationship,hasResidentialRelationship,Specifies the type of residential relationship that exists.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasResidentialRelationship'>Web</a></body></html>,2026-08-13T09:58:56.871648
,operates,operates,Specifies an EntityOperation where the entity is an Organization that the resident operates.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/operates'>Web</a></body></html>,2026-08-13T09:58:56.871648
,owns,owns,Identifies an entity that is owned by another entity.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/owns'>Web</a></body></html>,2026-08-13T09:58:56.871648
,residentOf,residentOf,Identifies the JurisdictionalArea that a CityResident is a resident.,ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/residentOf'>Web</a></body></html>,2026-08-13T09:58:56.871648
,HouseholdObjectProperty,HouseholdObjectProperty,"Added for organizational purposes, to identify object properties defined for the Household Pattern in the City-level CDM ontology.",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/HouseholdObjectProperty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,householdOccupies,householdOccupies,"Identifies the Residence that the Household occupies. A Household is defined by this residence, such that if the members move (even collectively), the new residence constitutes a new Household.",ObjectProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/householdOccupies'>Web</a></body></html>,2026-08-13T09:58:56.871648
,CityOrgDataProperty,CityOrgDataProperty,"Added for organizational purposes, to identify data properties defined for the City Organization Pattern in the City-level CDM ontology.",DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/CityOrgDataProperty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasClosingTime,has Closing Time,,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasClosingTime'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasOpeningTime,has Opening Time,Specifies the opening time for the domain object.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasOpeningTime'>Web</a></body></html>,2026-08-13T09:58:56.871648
,PersonDataProperty,PersonDataProperty,"Added for organizational purposes, to identify data properties defined in the Person Pattern.",DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/PersonDataProperty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,additionalName,additionalName,Identifies a string that is the middle or additional names of the Person.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/additionalName'>Web</a></body></html>,2026-08-13T09:58:56.871648
,familyName,familyName,Identifies as single string that is the family or last name of the Person.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/familyName'>Web</a></body></html>,2026-08-13T09:58:56.871648
,givenName,givenName,Identifies a string that is the given or first name of the Person.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/givenName'>Web</a></body></html>,2026-08-13T09:58:56.871648
,photoID,photoID,Specifies whether the identifier contains a photo.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/photoID'>Web</a></body></html>,2026-08-13T09:58:56.871648
,CityDataProperty,CityDataProperty,"Added for organizational purposes, to identify data properties defined for city-level CDM ontology.",DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/CityDataProperty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,CodeDataProperty,CodeDataProperty,"Added for organizational purposes, to identify data properties defined in the City Code Pattern.",DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/CodeDataProperty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,specification,specification,Provides a URI where the definition of the domain object can be found.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/specification'>Web</a></body></html>,2026-08-13T09:58:56.871648
,CityPatternDataProperty,CityPatternDataProperty,"Added for organizational purposes, to identify data properties defined in the City-level ontology.",DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/CityPatternDataProperty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,legalName,legalName,Identifies the legal name of the domain object.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/legalName'>Web</a></body></html>,2026-08-13T09:58:56.871648
,BuildingDataProperty,BuildingDataProperty,"Added for organizational purposes, to identify data properties defined in the Building Pattern.",DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/BuildingDataProperty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,builtAccordingToConstructionCode,builtAccordingToConstructionCode,Identifies the name of any construction code(s) applicable during the construction of the Building. ,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/builtAccordingToConstructionCode'>Web</a></body></html>,2026-08-13T09:58:56.871648
,numAboveGroundFloors,numAboveGroundFloors,"Specifies the number of above-ground floors in a building, including the ground floor.",DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/numAboveGroundFloors'>Web</a></body></html>,2026-08-13T09:58:56.871648
,numBuildingUnits,numBuildingUnits,Specifies the total number of building units in a building.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/numBuildingUnits'>Web</a></body></html>,2026-08-13T09:58:56.871648
,numFloors,numFloors,Identifies the total number of floors in a building (including those below ground).,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/numFloors'>Web</a></body></html>,2026-08-13T09:58:56.871648
,numberOfBedrooms,numberOfBedrooms,Specifies the number of bedrooms in a building unit.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/numberOfBedrooms'>Web</a></body></html>,2026-08-13T09:58:56.871648
,numberOfRooms,numberOfRooms,Specifies the number of rooms in a building unit.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/numberOfRooms'>Web</a></body></html>,2026-08-13T09:58:56.871648
,propertyRegistrationID,propertyRegistrationID,Identifies the unique identifier of the real estate in the property register of authority where the Building is located.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/propertyRegistrationID'>Web</a></body></html>,2026-08-13T09:58:56.871648
,ContractDataProperty,ContractDataProperty,"Added for organizational purposes, to identify data properties defined in the Contract Pattern.",DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/ContractDataProperty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasContractText,hasContractText,Identifies the excerpt of text from the Contract that corresponds to the Contractual Element.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasContractText'>Web</a></body></html>,2026-08-13T09:58:56.871648
,AlertDataProperty,AlertDataProperty,"Added for organizational purposes, to identify all data properties defined in the Alert Pattern.",DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/AlertDataProperty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,headline,headline,short textual caption,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/headline'>Web</a></body></html>,2026-08-13T09:58:56.871648
,website,website,URI that identifies a website,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/website'>Web</a></body></html>,2026-08-13T09:58:56.871648
,AddressDataProperty,AddressDataProperty,"Added for organizational purposes, to identify data properties defined for addresses in the contact pattern.",DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/AddressDataProperty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,ContactDataProperty,ContactDataProperty,"Added for organizational purposes, to identify data properties defined in the contact pattern.",DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/ContactDataProperty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,TelephoneDataProperty,TelephoneDataProperty,"Added for organizational purposes, to identify data properties defined for telephone numbers in the Contact Pattern.",DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/TelephoneDataProperty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,buildingName,buildingName,Specifies the name of the building for the Address.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/buildingName'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasAreaCode,has Area Code,Specifies the area code for the PhoneNumber.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasAreaCode'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasCitySection,has City Section,Specifies the section of the city for the Address.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasCitySection'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasCountryCode,has Country Code,Identifies the country code for the telephone number.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasCountryCode'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasEmail,hasEmail,Identifies an email address of the organization or individual.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasEmail'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasPhoneNumber,has Phone Number,Specifies the remaining digits of the number after the area code.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasPhoneNumber'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasPostalBox,has Postal Box,sSecifies the box number for the address.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasPostalBox'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasPostalCode,has Postal Code,Specifies the zip or postalcode for the address.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasPostalCode'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasStreet,has Street,Specifies the street name for the address.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasStreet'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasStreetNumber,has Street Number,Specifies the street number for the address.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasStreetNumber'>Web</a></body></html>,2026-08-13T09:58:56.871648
,hasUnitNumber,has Unit Number,Specifies the unit or suite number for the address.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/hasUnitNumber'>Web</a></body></html>,2026-08-13T09:58:56.871648
,maxStreetNumber,maxStreetNumber,"specifies the maximum street number of an street number range, in the case that it is defined with a street number range.",DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/maxStreetNumber'>Web</a></body></html>,2026-08-13T09:58:56.871648
,minStreetNumber,minStreetNumber,"specifies the minimum street number of an street number range, in the case that it is defined with a street number range.",DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/minStreetNumber'>Web</a></body></html>,2026-08-13T09:58:56.871648
,BylawDataProperty,BylawDataProperty,"Added for organizational purposes, to identify data properties defined in the Bylaw Pattern.",DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/BylawDataProperty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,abstract,abstract,Specifies a brief statement describing the purpose of the domain object.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/abstract'>Web</a></body></html>,2026-08-13T09:58:56.871648
,dateInEffect,dateInEffect,Date after which the domain object is in effect.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/dateInEffect'>Web</a></body></html>,2026-08-13T09:58:56.871648
,datePublished,datePublished,Date the domain object is officially published.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/datePublished'>Web</a></body></html>,2026-08-13T09:58:56.871648
,expires,expires,Date the domain object expires.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/expires'>Web</a></body></html>,2026-08-13T09:58:56.871648
,keywords,keywords,Identifies keywords used to categorize the domain object for search purposes.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/keywords'>Web</a></body></html>,2026-08-13T09:58:56.871648
,legislationDate,legislationDate,Date on which the Law is officially adopted/signed by the Jurisdiction.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/legislationDate'>Web</a></body></html>,2026-08-13T09:58:56.871648
,legislationIdentifier,legislationIdentifier,Identifies a unique identifier of the law.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/legislationIdentifier'>Web</a></body></html>,2026-08-13T09:58:56.871648
,CityResidentDataProperty,CityResidentDataProperty,"Added for organizational purposes, to identify data properties defined in the City Resident Pattern.",DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/CityResidentDataProperty'>Web</a></body></html>,2026-08-13T09:58:56.871648
,percentOwnership,percentOwnership,Specifies the percentage of ownership that an entity has in another entity.,DatatypeProperty,,<html><body><a href='https://w3id.org/citydata/part2/v1/percentOwnership'>Web</a></body></html>,2026-08-13T09:58:56.871648
